frame_idx	x	y	vel_x	vel_y
814	7.06	1526.2	-0.06	30
814	40.889	1486.8	-0.08	35
814	17.301	1531.2	-0.08	35
814	19.912	1474.8	-0.08	40.07
814	30.424	1451.1	0.15	45.09
814	41.904	1370.1	0.11	35
814	43.193	1444.5	0.55	39.5
814	21.023	1401.1	0.31	44.49
814	53.418	1454.6	-0.03	41.25
814	28.344	1371.6	2.13	43.14
815	7.031	1541.2	-0.06	29.98
815	7.499	1356.3	0.08	22.16
815	40.855	1504.3	-0.07	34.99
815	17.251	1548.8	-0.23	35.49
815	19.876	1493.3	-0.07	34.93
815	30.416	1473.8	-0.09	44.89
815	41.962	1387.6	0.12	35
815	43.187	1462.8	-0.06	35.53
815	21.12	1422.6	0.17	41.67
815	53.427	1475.8	-0.09	41.3
815	29.325	1393.2	1.96	43.21
816	7.536	1367.4	0.08	22.14
816	40.82	1521.8	-0.07	35
816	19.841	1510.7	-0.07	35
816	30.372	1496.1	-0.25	43.68
816	42.02	1405.1	0.12	35
816	43.195	1480.3	0.36	34.58
816	21.145	1442.6	0.14	40.02
816	53.372	1495.8	-0.07	40.02
816	53.389	1365.5	0.14	40
816	29.952	1414.6	0.14	42.3
816	18.671	1370	0.14	47.21
817	7.573	1378.4	0.08	22.14
817	40.785	1539.3	-0.07	35
817	19.806	1528.2	-0.07	35
817	30.345	1518.1	-0.08	43.98
817	42.079	1422.6	0.12	35
817	41.989	1495.8	-4.4	30.7
817	21.186	1462.8	-0.08	40.51
817	40.894	1367.1	0.12	35
817	53.331	1515.8	-0.09	40
817	53.455	1385.5	0.13	40
817	30.012	1435.7	0.14	42.25
817	31.125	1361.1	0.16	44.99
817	18.729	1392.6	0.15	44.96
818	7.546	1389.6	-0.55	23.17
818	19.772	1545.7	-0.07	35
818	29.938	1538.8	-2.06	39.89
818	42.136	1440.1	0.11	35
818	39.479	1511.9	-5.07	32.26
818	21.149	1481.8	-0.48	35.55
818	40.952	1384.6	0.11	35
818	53.292	1535.8	-0.08	40
818	53.521	1405.5	0.13	40
818	30.082	1456.9	0.14	42.73
818	31.199	1383.6	0.15	45.14
818	18.803	1415.1	0.15	45
818	67.68	1378	0.38	72.63
819	7.454	1403.1	-0.41	28.7
819	42.195	1457.6	0.12	35.68
819	37.182	1528.2	-3.31	32.93
819	21.114	1499.2	-0.07	35
819	41.01	1402.1	0.12	35.04
819	53.588	1425.5	0.13	40
819	30.046	1478.2	-0.08	42.38
819	31.272	1405.6	0.15	43.25
819	18.878	1437.7	0.14	45.07
819	53.378	1362.5	0.12	40.01
819	18.628	1362.6	0.16	50.03
819	68.282	1415.6	0.83	79.39
820	7.251	1417.4	-0.41	28.5
820	7.871	1360.2	0.08	25
820	42.161	1475.3	-0.08	35
820	35.915	1544.8	-2.55	33.24
820	21.079	1516.7	-0.07	35
820	40.964	1419.4	-0.57	34.48
820	53.655	1445.5	0.14	40.04
820	30.154	1498.2	0.07	37.38
820	31.34	1426.1	0.13	39.84
820	18.944	1458.7	0.09	40.33
820	35.093	1369.9	-1.61	42.07
820	53.445	1382.5	0.13	40
820	18.712	1387.7	0.17	50.07
820	69.439	1456	5.23	69.98
821	7.05	1431.6	-0.39	28.5
821	7.912	1372.6	0.08	24.98
821	42.086	1492.8	-0.48	35.54
821	21.045	1534.2	-0.07	35.01
821	41.144	1438	0.37	37.81
821	53.681	1465.5	-0.07	39.23
821	30.081	1515.8	-0.08	35.02
821	31.407	1446.1	0.14	39.95
821	18.905	1478.7	-0.08	40.16
821	34.287	1390.9	-1.62	42
821	53.511	1402.5	0.13	39.99
821	53.787	1357.2	-1.31	36.01
821	18.79	1411.1	0.15	44.92
822	6.843	1445.9	-0.35	28.52
822	7.941	1386.2	0.1	28.84
822	42.088	1512.3	-0.09	40.16
822	41.331	1456.9	0.36	38.42
822	53.684	1484.8	-0.3	36.95
822	30.047	1533.3	-0.07	35
822	31.449	1465.9	-0.05	38.02
822	18.867	1497.8	-0.48	35.55
822	29.905	1365.6	0.14	41.17
822	33.483	1411.9	-1.61	42.01
822	53.578	1422.5	0.14	40
822	53.132	1375.2	-1.32	35.95
822	18.928	1433.4	0.37	43.09
823	6.941	1460.7	-0.11	30.21
823	8.007	1401.2	0.1	29.98
823	42.049	1532.3	-0.08	40.01
823	41.425	1476	0.18	37.75
823	53.608	1502.7	0.1	37.08
823	31.395	1483.8	-0.07	34.87
823	18.833	1515.2	-0.06	35
823	29.955	1385.6	0.13	40.02
823	32.701	1432.9	-1.21	41.66
823	53.644	1442.5	0.13	39.95
823	52.589	1393.3	-0.48	37
823	18.931	1453.6	0.13	40.01
823	42.395	1376	-5.13	49.88
824	6.912	1475.7	-0.05	30
824	8.057	1416.2	0.1	29.99
824	41.507	1494.8	0.11	37.5
824	53.586	1521.3	-0.09	36.08
824	31.36	1501.3	-0.07	35
824	18.798	1532.7	-0.08	35
824	30.021	1405.6	0.13	40.02
824	32.68	1453.1	0.07	40.09
824	53.685	1463.1	-0.09	42.54
824	52.533	1412.1	-0.13	37.5
824	18.93	1473.7	0.08	39.44
824	41.158	1401.1	-1.52	49.98
825	6.883	1490.7	-0.05	30
825	8.107	1431.2	0.1	29.99
825	6.129	1362.7	0.09	25
825	41.476	1513.3	-0.08	37
825	53.573	1539.6	0.31	37.83
825	31.326	1518.8	-0.07	34.99
825	30.072	1425.7	0.14	41.24
825	32.668	1471.9	-0.08	36.08
825	53.646	1483.3	-0.07	39.96
825	52.471	1430.8	-0.13	37.5
825	18.877	1492.8	-0.21	37.21
825	41.121	1360.1	0.13	40
825	41.091	1426.1	0.17	49.99
825	19.363	1357.6	0.17	49.95
825	66.913	1372.5	0.17	49.81
826	6.837	1506.4	-0.2	32.2
826	8.157	1446.2	0.1	30
826	6.17	1375.2	0.08	25.01
826	41.439	1531.8	-0.08	37
826	31.291	1536.3	-0.07	35
826	30.176	1446.5	-0.13	39.04
826	32.633	1489.8	-0.07	34.86
826	53.605	1503.3	-0.08	40
826	52.408	1449.6	-0.13	37.33
826	18.841	1510.7	-0.07	34.99
826	41.188	1380.1	0.14	40
826	41.173	1451.1	0.17	50.26
826	19.509	1382.4	0.39	48.08
826	66.995	1397.5	0.16	50
827	6.818	1523.2	0.09	34.49
827	8.19	1461.2	-0.06	30.14
827	6.212	1387.7	0.09	25
827	29.979	1463.4	-0.3	31.68
827	32.598	1507.3	-0.08	35
827	53.566	1523.3	-0.08	40
827	52.381	1468.8	0.25	39.13
827	18.807	1528.2	-0.06	34.95
827	41.254	1400.1	0.14	39.95
827	41.178	1475.6	-0.11	46.94
827	19.521	1405.1	0.15	44.95
827	67.078	1422.5	0.16	50
828	6.783	1540.7	-0.08	35
828	8.16	1476.2	-0.05	30
828	6.253	1400.2	0.08	25
828	6.604	1355.2	0.1	30
828	29.829	1479.1	-0.3	31.43
828	32.564	1524.8	-0.07	35
828	53.527	1543.3	-0.07	40
828	52.385	1488.8	-0.08	40
828	18.738	1545.9	-0.4	35.82
828	41.281	1420.6	0.37	43.09
828	41.116	1498.3	-0.09	44.95
828	19.595	1427.6	0.15	45.01
828	67.162	1447.5	0.17	50
829	8.13	1491.2	-0.06	30
829	6.295	1412.6	0.08	24.93
829	6.654	1370.2	0.1	30
829	29.679	1494.8	-0.3	31.43
829	32.529	1542.3	-0.07	35.14
829	52.346	1508.8	-0.08	40
829	41.397	1443.1	0.15	44.99
829	41.072	1520.8	-0.09	45
829	19.669	1450.1	0.15	45.04
830	8.101	1506.2	-0.06	29.96
830	6.341	1426.7	0.09	30.07
830	6.704	1385.2	0.1	30
830	29.529	1510.5	-0.3	31.38
830	52.306	1528.8	-0.08	40
830	41.431	1465.8	-0.08	45.67
830	41.392	1366.6	0.13	40
830	41.044	1543.2	0.08	44.49
830	19.731	1472.5	0.15	43.07
830	19.863	1357.6	0.13	40.04
831	8.052	1521.6	-0.08	32.08
831	6.391	1441.7	0.09	29.99
831	6.754	1400.2	0.1	30
831	29.374	1526.6	-0.33	32.55
831	52.267	1548.8	-0.08	40
831	41.386	1488.3	-0.09	45
831	41.458	1386.6	0.12	40.01
831	19.628	1492.7	-0.07	39.96
831	19.929	1377.6	0.13	40
832	8.036	1538.7	-0.08	35.13
832	6.441	1456.7	0.09	30.1
832	6.804	1415.2	0.1	30
832	29.218	1542.8	-0.31	32.5
832	41.341	1510.8	-0.09	45
832	41.525	1406.6	0.13	40
832	19.587	1512.7	-0.08	40
832	19.995	1397.6	0.12	40
832	23.911	1362.3	3.73	45.21
833	6.418	1471.7	-0.07	30
833	6.851	1429.5	0.09	28.21
833	41.298	1533.3	-0.09	45
833	41.592	1426.6	0.13	40
833	19.548	1532.7	-0.08	40
833	20.062	1417.6	0.13	40
833	25.771	1384.9	3.72	45.22
834	6.372	1486.7	-0.23	30.51
834	6.897	1443.1	-0.08	26.15
834	7.739	1353.7	0.11	30.51
834	41.642	1446.6	-0.03	40.4
834	41.76	1359.4	0.13	38.94
834	20.129	1437.6	0.14	40
834	27.632	1407.5	3.72	45.23
835	6.358	1502.7	0.08	32.84
835	6.941	1456.7	-0.05	27.38
835	7.79	1369	0.1	30.5
835	41.613	1467.5	-0.56	41.85
835	41.823	1378.9	0.13	39
835	20.196	1457.7	0.15	40.32
835	31.9	1368.1	0.12	35
835	56.148	1367	0.13	40
835	29.394	1430.2	2.66	45.36
835	20.11	1356.6	0.15	45.04
836	6.324	1519.4	-0.06	33.32
836	6.919	1471.2	-0.07	30.17
836	7.874	1384.2	0.44	30.17
836	41.634	1489.8	-0.07	45.18
836	41.887	1398.4	0.12	39
836	20.157	1477.7	-0.07	40
836	31.958	1385.6	0.12	35
836	56.215	1387	0.14	39.99
836	29.819	1452.9	0.66	45.59
836	20.184	1379.1	0.14	45
837	6.29	1536.7	-0.07	35.07
837	6.89	1486.2	-0.06	30
837	8	1399.2	0.1	30.01
837	41.59	1511.7	-0.09	42.48
837	41.952	1417.9	0.13	38.98
837	20.118	1497.7	-0.07	40
837	32.016	1403.1	0.11	35
837	56.281	1407	0.14	40
837	30.05	1475.8	0.41	45.41
837	20.259	1401.6	0.15	45
838	6.86	1501.2	-0.06	30
838	8.049	1414.2	0.09	29.99
838	6.859	1356.7	0.09	29.83
838	41.547	1532.9	-0.09	42.43
838	42.129	1437.5	0.48	39.8
838	20.078	1517.7	-0.08	40.02
838	32.075	1420.6	0.12	35
838	56.066	1427	-2.92	39.63
838	30.255	1498.6	0.41	45.5
838	30.863	1357.6	0.11	35.02
838	20.334	1424.1	0.14	45
838	19.267	1361.9	0.16	47.79
839	6.83	1516.2	-0.07	29.93
839	8.1	1429.2	0.1	30
839	6.912	1372.6	0.52	34.45
839	42.195	1457.8	0.29	41.83
839	19.977	1537.2	-0.71	36.7
839	32.132	1438.1	0.11	35
839	54.754	1447	2.03	41.19
839	30.481	1521.3	0.6	45.33
839	30.905	1375.1	-0.04	35.54
839	42.253	1357.9	-0.22	37.29
839	52.395	1367	0.14	40.01
839	20.409	1446.6	0.15	44.94
839	19.346	1385.8	0.15	47.74
840	6.798	1532.7	-0.07	35.06
840	8.15	1444.2	0.1	30
840	6.971	1390.2	0.12	35
840	42.154	1478.8	-0.09	41.62
840	32.19	1455.6	0.11	35.5
840	55.532	1468.1	1.54	41.68
840	30.527	1543.3	-0.08	43.15
840	30.981	1393.1	0.11	34.98
840	42.316	1376.6	0.13	37.5
840	52.462	1387.2	0.3	41.12
840	20.424	1469.2	-0.09	45.06
840	19.437	1409.6	0.2	46.84
841	8.193	1459.2	0.04	30.17
841	7.044	1407.6	0.27	34.51
841	42.111	1500.4	-0.25	43.08
841	32.172	1473.1	-0.22	33.55
841	55.627	1489.7	-0.71	44.48
841	31.039	1410.6	0.11	35
841	42.378	1395.4	0.12	37.51
841	52.532	1408.5	0.55	44.42
841	20.566	1491.7	1.43	44.64
841	19.375	1432.2	-0.1	44.99
842	8.164	1474.2	-0.05	30.01
842	7.084	1424.3	0.11	33.36
842	42.07	1521.6	-0.09	42.46
842	32.027	1488.9	-0.06	31.36
842	55.333	1512	-0.59	44.5
842	31.097	1428.1	0.11	35
842	42.44	1414.1	0.12	37.49
842	52.607	1431	0.15	45
842	20.854	1513.1	0.08	42.01
842	53.869	1359.5	0.14	40.14
842	19.325	1454.7	-0.1	45.31
842	17.92	1374.6	0.15	45
843	8.093	1489.2	-0.47	30.54
843	7.15	1441.1	-0.15	31.72
843	42.043	1543.6	-0.08	43.84
843	31.998	1504.5	-0.04	31.3
843	55.039	1534.2	-0.59	44.5
843	31.155	1445.6	0.11	35
843	42.455	1433	-0.12	38.67
843	52.682	1453.6	0.15	45.85
843	20.797	1533.6	-0.08	41.64
843	53.936	1379.5	0.14	40
843	19.173	1477.3	-0.34	45
843	32.371	1360.1	0.14	40
843	17.994	1397.1	0.15	45
844	8.1	1506.2	-0.07	35.17
844	7.328	1455.7	0.59	29.12
844	5.616	1358.7	0.12	35.02
844	31.814	1520.8	-0.59	33.32
844	31.186	1463.3	-0.07	35.5
844	42.268	1452.7	-0.37	39.38
844	52.66	1476.3	-0.09	45.01
844	40.89	1366.1	0.14	44.98
844	54.002	1399.5	0.13	40
844	19.016	1499.8	-0.18	44.6
844	32.438	1380.1	0.14	40
844	18.069	1419.6	0.15	45
845	8.066	1523.7	-0.06	34.96
845	7.472	1470.5	0.03	31.06
845	5.611	1376.4	-0.11	36.91
845	31.531	1537.4	-0.56	33.25
845	31.151	1480.8	-0.07	35
845	42.007	1472.5	-0.57	39.12
845	52.615	1498.8	-0.09	45
845	40.965	1388.6	0.15	45
845	54.068	1419.5	0.13	39.96
845	19.085	1521.7	0.17	43.74
845	32.504	1400.1	0.14	39.85
845	18.144	1442.1	0.15	45
846	8.044	1541.5	0	36.68
846	7.527	1487.4	-0.07	34.31
846	5.74	1396.2	0.13	40.03
846	31.117	1498.3	-0.06	35
846	41.718	1492.1	-0.58	39.25
846	52.605	1521.3	0.18	44.39
846	41.04	1411.1	0.15	45
846	54.135	1439.8	0.13	41.5
846	19.167	1543.5	0.17	43.74
846	32.57	1420.6	-0.17	41.33
846	18.183	1464.7	-0.09	45.29
847	7.493	1504.5	-0.07	34.25
847	5.823	1416	0.13	38.84
847	31.083	1515.8	-0.06	35
847	41.476	1511.8	-0.23	39.76
847	52.421	1541.4	-0.01	38.36
847	41.115	1433.6	0.15	45.01
847	54.188	1461.7	-0.05	46.18
847	31.789	1440.6	-1.56	39.99
847	44.159	1371.5	0.12	39.95
847	18.139	1487.2	-0.08	45
847	16.638	1365.7	0.15	45.02
848	7.459	1521.6	-0.08	34.26
848	5.867	1434.2	0.12	34.97
848	31.048	1533.3	-0.07	35
848	41.44	1531.8	-0.07	39.99
848	41.189	1456.1	0.15	45.66
848	54.144	1484.3	-0.09	45
848	31.69	1460.7	-0.01	40.71
848	44.132	1391.5	-0.92	39.84
848	18.094	1509.7	-0.09	45.14
848	16.712	1387.6	0.31	44.51
848	32.614	1358.1	0.15	45.07
849	7.307	1539.1	-0.67	36.54
849	5.925	1451.7	0.12	35.02
849	41.154	1478.8	-0.09	45
849	54.1	1506.8	-0.08	44.99
849	31.693	1480.2	-0.3	36.91
849	43.389	1413.7	-1.84	46.72
849	18.035	1531.8	-0.24	43.83
849	53.629	1362.5	0.11	35
849	16.785	1409.8	0.15	43.45
849	32.688	1380.6	0.14	45
850	5.923	1469.2	-0.08	34.98
850	41.11	1501.3	-0.09	45
850	54.055	1529.3	-0.09	45
850	31.617	1497.8	-0.07	35.02
850	42.507	1436.9	-1.31	45.93
850	53.687	1380	0.11	35
850	16.875	1431.4	0.49	42.15
850	20.624	1359.1	0.21	45.05
850	32.763	1403.1	0.15	45.05
850	39.47	1362.8	-2.09	45.25
851	5.888	1486.7	-0.08	35
851	41.066	1523.8	-0.08	45.04
851	31.583	1515.3	-0.06	34.99
851	42.434	1458.8	0.35	43.27
851	53.752	1397.5	0.18	35.13
851	17.635	1452.6	1.5	42.32
851	20.692	1381.6	0.15	45.14
851	32.877	1425.1	-0.09	41.92
851	38.42	1385.5	-2.09	45.26
852	5.854	1504.2	-0.07	35
852	6.851	1366.2	-0.31	30.55
852	41.063	1545.7	-0.31	41.92
852	31.548	1532.8	-0.07	35.16
852	42.517	1480.1	0.16	42.5
852	53.295	1413.9	-1.96	31.27
852	18.266	1473.9	0.9	42.8
852	20.749	1403.7	-0.02	43.7
852	32.903	1445.1	0.13	40.06
852	37.35	1408.1	-2.3	45.21
853	5.819	1521.7	-0.07	35.02
853	6.949	1383.2	0.13	35.16
853	31.233	1549.5	-1.68	31.44
853	42.6	1501.3	0.16	42.5
853	52.342	1429.6	-1.89	31.35
853	18.51	1495.8	0.41	44.01
853	20.84	1426.1	0.15	44.98
853	32.41	1371.6	0.13	40.12
853	43.604	1354.9	0.13	41.92
853	32.621	1465.2	-2.51	40.51
853	18.923	1375.6	0.16	45.02
853	37.111	1430.6	0.35	44.92
854	5.768	1539.3	-0.08	36.19
854	7.007	1400.7	0.12	35
854	42.685	1522.6	0.17	42.47
854	51.3	1446.3	-1.94	35.71
854	18.737	1517.8	0.59	44.13
854	20.914	1448.6	0.14	44.94
854	32.474	1390.9	-0.06	37.07
854	43.676	1376.5	0.31	44.57
854	30.529	1486.6	-4.58	43.56
854	18.998	1398.3	0.32	46.3
854	37.116	1452.8	-0.9	42.82
855	7.064	1418.2	0.11	35
855	42.667	1543.6	-0.08	41.98
855	50.073	1464.7	-2.56	37.06
855	18.783	1540.1	-0.25	43.86
855	20.92	1471.2	-0.09	45.06
855	32.535	1409.1	-0.04	35.49
855	43.778	1399	0.35	44.55
855	28.252	1508.2	-4.48	42.63
855	19.034	1421.7	0.39	48.14
855	35.355	1473.1	-3.96	40.82
855	52.896	1367.7	0.29	36.12
856	7.123	1435.7	0.12	34.99
856	6.101	1354.2	0.12	35.01
856	48.786	1482.9	-2.58	36.25
856	20.875	1493.8	-0.09	45.07
856	32.593	1426.6	0.12	35
856	43.709	1419.6	0.2	39.87
856	25.923	1528.8	-4.63	40.89
856	19.158	1446.6	0.17	49.93
856	33.299	1493.6	-4.24	40.95
856	52.958	1386.3	0.14	38.21
857	7.016	1453.1	-1.44	34.92
857	6.159	1371.7	0.11	35
857	47.501	1501	-2.56	36.2
857	20.834	1514.8	-0.07	39.93
857	32.65	1444.1	0.11	35
857	43.772	1439.6	0.1	39.91
857	23.59	1549.2	-4.64	40.95
857	19.169	1471.7	-0.1	50.06
857	32.1	1513.6	-1.18	39.29
857	41.631	1363	0.25	39.57
857	53.022	1406	0.12	40.14
857	18.606	1355.6	0.15	44.96
857	53.406	1370.5	0.12	34.99
858	6.668	1472.2	-0.09	40.09
858	6.217	1389.2	0.12	35
858	46.312	1519.3	-2.07	37.43
858	20.794	1534.7	-0.08	40
858	32.689	1461.8	-0.07	35.53
858	43.966	1461	0.46	45.11
858	18.922	1496.8	-2.05	50.24
858	31.436	1533.2	-1.34	39.25
858	41.591	1384.5	0.4	46.16
858	53.089	1426	0.13	39.95
858	18.681	1378.1	0.15	45
858	53.464	1388	0.12	35
859	6.629	1492.2	-0.08	40
859	6.275	1406.6	0.12	34.93
859	45.277	1538.1	-2.08	37.49
859	32.654	1479.3	-0.07	35
859	44.15	1483.1	0.37	44.26
859	16.569	1522.4	-5.1	51.7
859	41.669	1407.7	0.16	46.44
859	53.117	1446.5	0.37	43.14
859	18.755	1400.6	0.15	45.01
859	53.522	1405.5	0.12	35
860	6.59	1512.2	-0.08	40
860	6.339	1425.7	0.14	40.07
860	6.107	1355.7	0.13	35.01
860	32.62	1496.8	-0.07	35
860	44.102	1504.3	-1.03	39.86
860	14.016	1549.2	-5.11	55.16
860	42.026	1430.5	2.06	45.01
860	53.173	1469.3	-0.08	45.14
860	18.829	1423.1	0.15	45
860	31.156	1367.6	0.11	35
860	53.58	1423	0.12	34.96
860	19.162	1372.1	0.16	45
860	54.39	1366	0.11	35
860	42.864	1358	0.15	45.09
861	6.55	1532.2	-0.08	40
861	6.405	1445.7	0.14	40
861	6.165	1373.2	0.12	35
861	32.586	1514.3	-0.06	35
861	43.794	1524.5	-0.05	42.27
861	42.93	1453	-0.14	44.99
861	53.128	1491.8	-0.09	44.86
861	18.905	1445.6	0.15	44.94
861	31.215	1385.1	0.12	35
861	53.643	1441.7	0.14	38.49
861	19.236	1394.6	0.15	45
861	54.447	1383	0.11	33.23
861	42.939	1380.5	0.15	45
862	6.389	1465.7	-0.49	40.65
862	6.222	1390.6	0.11	34.96
862	32.551	1531.8	-0.07	34.98
862	43.775	1544.8	-0.08	39.91
862	42.94	1475.8	0.2	45.01
862	53.084	1514.8	-0.09	46.75
862	18.925	1468.2	-0.09	45.06
862	31.273	1402.6	0.12	35
862	53.689	1461.7	-0.06	41.17
862	19.311	1417.1	0.15	45
862	54.344	1399.5	-0.12	35.04
862	43.014	1403	0.15	45
863	6.388	1487.4	-0.08	43.47
863	6.285	1409.3	0.13	38.49
863	32.533	1549.1	-0.07	33.75
863	41.565	1498.5	-3.35	46.54
863	53.034	1539.3	-0.1	50.17
863	18.881	1490.7	-0.09	45
863	31.331	1420.1	0.11	35
863	53.649	1481.8	-0.08	40
863	19.385	1439.6	0.15	45
863	54.455	1418.4	0.13	38.07
863	43.088	1425.5	0.14	44.99
864	6.344	1509.7	-0.08	45.04
864	6.351	1429.2	0.14	40.04
864	40.895	1522.7	0.63	48.58
864	18.836	1513.2	-0.09	45
864	31.389	1437.6	0.11	35
864	53.609	1501.8	-0.09	39.98
864	19.438	1462.2	-0.08	45.41
864	54.518	1437.5	0.14	38.1
864	43.139	1447.9	-0.19	43.67
864	18.991	1375	-1.21	46.34
865	6.315	1532.2	0.08	44.59
865	6.417	1449.2	0.14	39.98
865	40.786	1544.8	-1.07	41.27
865	18.792	1535.7	-0.09	45.15
865	31.447	1455.1	0.12	35.5
865	53.552	1522.8	-0.07	43.84
865	19.394	1484.7	-0.08	45.01
865	43.123	1365.7	0.12	36.29
865	54.581	1456.6	0.14	38.98
865	42.461	1470.1	-1.6	44.48
865	18.446	1398.1	-0.67	45.71
866	6.424	1469.2	-0.08	40
866	6.129	1362.7	0.12	35
866	31.427	1472.8	-0.08	35
866	53.523	1545.3	-0.09	44.98
866	19.349	1507.2	-0.09	45
866	43.2	1384	-0.05	35.38
866	54.538	1475.9	-0.23	38.23
866	28.852	1354.6	0.11	35.06
866	41.668	1492.2	-1.59	44.25
866	18.461	1420.4	0.15	44.49
867	6.382	1490.2	-0.09	43.49
867	6.187	1380.2	0.13	34.95
867	31.393	1490.3	-0.07	35
867	19.305	1529.7	-0.08	44.99
867	43.278	1402.4	0.29	37.17
867	54.262	1495.1	-0.58	38.5
867	28.911	1372.1	0.12	35
867	40.607	1355.6	0.13	35.08
867	40.874	1514.3	-1.59	44.24
867	18.535	1442.7	0.16	44.5
868	6.324	1511.7	-0.08	43.84
868	6.227	1398	0.1	37.07
868	31.359	1507.8	-0.06	35
868	43.321	1420.4	0.29	37.01
868	54.019	1514.4	-0.09	38.81
868	28.953	1389.6	-0.04	35.54
868	40.664	1373.1	0.12	35
868	40.087	1536.4	-1.56	44.05
868	18.571	1465	-0.09	44.8
868	54.409	1371.5	0.12	40
869	6.28	1533.7	-0.25	43.68
869	6.311	1417.7	0.13	40.13
869	31.365	1525.2	0.34	34.49
869	43.383	1439.1	0.13	36.73
869	54.044	1534.3	-0.08	39.98
869	29.028	1407.6	0.11	34.99
869	40.722	1390.6	0.11	35
869	18.56	1487.3	0.24	44.65
869	54.476	1391.5	0.14	40
870	6.378	1437.7	0.14	39.99
870	30.802	1540.8	-1.48	29.8
870	43.425	1457.5	-0.07	37.79
870	29.087	1425.1	0.12	35
870	40.781	1408.1	0.12	34.99
870	18.612	1509.1	-0.1	42.05
870	54.527	1411.5	-0.01	40.41
870	53.398	1368.5	0.13	40
870	18.929	1377.6	0.17	50.12
871	6.444	1457.7	0.13	40.05
871	43.409	1477.3	0.22	40.01
871	29.145	1442.6	0.12	35
871	40.838	1425.6	0.11	35
871	18.554	1529.2	-0.08	39.95
871	54.614	1433	0.32	44.59
871	53.464	1388.5	0.13	40
871	19.01	1402.1	0.16	48.33
872	6.405	1478.2	0.3	42.89
872	44.58	1497.3	2.04	39.86
872	29.191	1460.2	-0.01	35.61
872	40.896	1443.1	0.11	35
872	18.514	1549.2	-0.09	40.01
872	54.688	1455.6	0.15	45.88
872	40.876	1361.6	0.14	40
872	53.515	1408.5	-0.03	40.51
872	19.088	1425.6	-0.02	45.4
873	6.346	1499.7	-0.09	43.7
873	45.795	1516.8	1.37	39.39
873	29.157	1477.8	-0.07	35
873	40.941	1460.7	-0.02	35.87
873	54.656	1478.3	-0.09	45
873	40.942	1381.6	0.13	40
873	53.56	1429.5	0.11	43.33
873	19.163	1448.1	0.15	44.94
873	53.163	1373	0.13	40.15
874	6.318	1522.2	-0.09	44.98
874	6.875	1361.2	0.11	30
874	45.791	1536.4	-0.24	37.79
874	29.122	1495.3	-0.08	35
874	40.906	1478.3	-0.07	35
874	54.596	1500.8	-0.25	45.49
874	41.008	1401.6	0.13	40
874	53.676	1452	0.15	45.14
874	19.17	1470.7	-0.09	45.06
874	53.23	1393	0.13	40
874	29.738	1368.5	1.77	35.93
874	16.906	1370.8	0.15	48.38
875	6.274	1544.7	-0.08	45.01
875	6.924	1376.2	0.1	30
875	29.088	1512.7	-0.07	35.04
875	40.871	1495.8	-0.07	35
875	54.565	1524.2	-0.1	47.12
875	41.074	1421.5	0.12	39.99
875	53.662	1474.8	-0.08	44.84
875	19.113	1493.2	-0.22	44.9
875	53.296	1413	0.14	39.98
875	30.557	1386.4	1.71	35.97
875	16.987	1395.1	0.17	49.12
875	41.889	1365.5	0.14	39.97
876	6.974	1391.2	0.1	29.99
876	29.119	1530.2	-0.08	32.65
876	40.837	1513.3	-0.07	35
876	54.521	1546.8	-0.09	44.42
876	41.183	1442	0.12	40.13
876	53.617	1497.3	-0.09	44.99
876	19.576	1514.3	-0.08	40.38
876	53.365	1433.9	0.13	42.62
876	30.909	1405	0.03	37.77
876	17.068	1419.7	0.16	48.89
876	41.998	1385.9	-0.08	39.35
877	7.024	1406.2	0.1	30.25
877	29.023	1545.3	-0.07	30.06
877	40.802	1530.8	-0.07	35.14
877	41.19	1460.7	-0.19	36.41
877	53.573	1519.8	-0.09	45.2
877	19.525	1535.1	-0.27	42.22
877	53.438	1455.8	0.14	44.23
877	30.972	1423.8	0.12	37.53
877	17.146	1443.2	-0.02	45.6
877	42.017	1404.1	0.12	34.84
877	29.923	1363.6	0.55	44.46
878	6.596	1420.3	-1.17	27.46
878	40.752	1547.8	-0.23	33.69
878	41.14	1477.8	-0.23	33.7
878	53.467	1541.4	-0.58	42.52
878	53.443	1478.6	-0.09	45.15
878	31.194	1443.4	0.35	38.19
878	17.119	1464.8	-0.57	42.81
878	41.763	1364.7	0.95	36.45
878	42.092	1422	0.28	36.31
878	52.964	1362.8	-0.32	42.51
878	18.245	1377.1	0.18	53.34
878	29.951	1384.1	0.14	39.82
879	6.62	1435.2	0.1	29.96
879	7.853	1354.7	0.1	30.02
879	41.122	1495.3	-0.06	34.99
879	53.361	1500.2	-0.09	42.72
879	31.189	1461.2	-0.05	35.68
879	17.138	1487.2	-0.09	44.98
879	41.951	1383.9	0.13	38.27
879	42.134	1439.6	0.11	35.02
879	53.098	1386.3	0.15	47.54
879	18.256	1400.6	0.15	44.95
879	30.08	1403.9	0.36	38.08
880	6.671	1450.1	0.11	29.91
880	7.903	1369.7	0.11	30
880	41.087	1512.8	-0.07	35
880	53.321	1520.8	-0.08	39.97
880	31.155	1478.8	-0.07	35
880	17.093	1509.7	-0.09	45
880	41.997	1403.1	-0.05	38.89
880	42.193	1457.1	0.12	35.82
880	53.176	1409.8	0.14	46.31
880	18.33	1423.1	0.14	45
880	30.075	1421.6	0.11	34.95
